VariableWeights
Mrfap1	0.0799351512623442
Dnajc10	0.0844112816304739
Lhpp	0.117708186894284
As3mt	0.122581349651072
Stradb	0.152250461871913
Fam120a	0.154132291459488
Dnajc22	0.15486690003243
Gcsh	0.156391101679178
AI314180	0.161167356078357
Trappc4	0.161699334786599
Gltpd2	0.162594680108264
Naprt1	0.168073696694522
Tpd52l2	0.171912869229772
Nae1	0.174464625686338
Tmem129	0.177772693212863
Ppid	0.184766056632631
Uqcc	0.188246857953242
Chd9	0.190345832413848
Smu1	0.194376273301317
Mtx2	0.194446816079199
Stt3b	0.196542208847967
Tmem147	0.197777644847083
Mettl7b	0.198321328896753
Snap23	0.206891534846515
Metap2	0.207364073578119
Opa3	0.216470158039529
Gtf3c6	0.217966080990556
Gpld1	0.219777839690296
Ubn2	0.219806016049619
Eps15	0.222110339735292
Cd9	0.222550835481332
Acin1	0.224926899541966
Atp1b1	0.22811725363898
Chid1	0.229717358641149
Ift20	0.230601483804648
Rps16	0.231188146756141
Poldip3	0.233202583957133
Prpf4b	0.237973960112075
Gadd45gip1	0.24281204341815
Dusp11	0.246572948526367
Rps4x	0.24810930485283
Csde1	0.248457235065141
Nudc	0.252098823266547
Necab1	0.254310145008926
Pdrg1	0.259037179241996
Hnrnpm	0.260856264024908
Orc4	0.267103374547428
Mrpl17	0.269099436615743
Kpna2	0.272306809489078
Psmb5	0.274671121012033
l7Rn6	0.279140894967244
Chp1	0.279340559485599
Abcf2	0.281716035961248
Cmas	0.284164820431457
Bst2	0.284220083851272
Rnf185	0.286133278599338
Pqlc1	0.287091537169879
Cyp3a13	0.292216923242362
Ccdc101	0.292558589391924
Cdk11b	0.296223688692668
Ube2a	0.297351386726268
Cyp27a1	0.297855222791959
Dkc1	0.30357002195567
Twistnb	0.304672141923454
Eif3k	0.305260910539135
Wbp5	0.305888565069409
Rnf114	0.306306737875093
Golgb1	0.308117021792418
Cetn3	0.309538219486585
Bud31	0.311033494553613
Ssna1	0.313289691308355
Eif2b4	0.318946934964755
Rbmx	0.320433798810724
Zfp322a	0.32043855697463
Nol11	0.324473699165751
Rtp3	0.324598461896649
Mrpl47	0.324761682975983
Rabl3	0.329392340732494
Smim14	0.330005125251543
Tvp23b	0.334988465656966
Ccnl2	0.335069142240899
Dars	0.336499856960933
Gm6484	0.336960506099916
Slc39a7	0.337928341728305
Eif2b3	0.337947310081685
Lifr	0.338214106090014
Dph5	0.340220966836958
Wdr77	0.343523625565561
Ptges3	0.343656569292247
Hnrnpc	0.343727937201659
Matr3	0.343904345951718
Lman1	0.34666467087227
Erp44	0.348404866273264
Fgfr1op2	0.348572734843312
Gpatch11	0.350121792362114
Gdi1	0.35028048307099
Utrn	0.351860349490195
Brcc3	0.352270696229545
Scamp3	0.355069623017672
Nck1	0.356136177233409
Ogt	0.357020214167069
Metap1	0.357372971285992
Mup11	0.358254614774119
Gnl3	0.359702719556035
Pde4dip	0.360318827888995
Fam47e	0.362187293612906
C8a	0.363297998352292
Zfp706	0.363326593904135
Nop16	0.363634705538105
Rpf2	0.365826807934945
Snrpd1	0.366105032875813
Cct4	0.366324449758606
Npm1	0.366548031758455
Srsf7	0.367107938345445
Nkiras1	0.367966921478992
Txnip	0.368558418575211
Ddx52	0.36878329427795
Tcf25	0.369870372043155
sept-07	0.370626223174517
Srek1	0.372368876031775
Rrbp1	0.373565778475216
2310044G17Rik	0.374738891149758
Pnn	0.375018242373007
Eif6	0.375221956833946
Tcea1	0.377466267198302
Hmgn2	0.379572663602984
Pes1	0.380756147182398
Ppfibp2	0.380944940906039
Ubr2	0.381312767428322
Jak1	0.385066492464812
Lsm4	0.389877902259831
Gucd1	0.389942713174855
Rbm42	0.394479109276777
Ccdc127	0.398074449802409
Rnd3	0.398141397417307
Hspd1	0.398196747411892
Ftsj3	0.399147267424615
Ndufs7	0.399274820418333
